scenario.CEO,scenario.Year,scenario.Age,scenario.dominant_gender,scenario.dominant_race,scenario.dominant_emotion,answer.Projected_risk_taking,answer.Projected_leadership_strength,answer.Projected_communication_skill,answer.Projected_financial_stewardship,expected_performance_factor,Ticker,Company,Return,Year_Cum_Ret_Daily,Tenure_Cum_Ret_Daily,Year_Cum_Ret_Overall,Tenure_Cum_Ret_Overall,Industry,Sector,Market_Cap,Full_Time_Employees
Tom Leighton,2016,31,Man,white,happy,4,3.0,4.0,4.0,3.75,AKAM,"Akamai Technologies, Inc.",0.0012645841971545,1.2669579888261189,1.629919348664912,1.2669579888261189,2.0992421797540213,Software - Infrastructure,Technology,12618419200,10700.0
Tom Leighton,2017,32,Man,white,happy,4,4.0,4.0,4.0,4.0,AKAM,"Akamai Technologies, Inc.",0.0001292019412506,0.9754049282822048,1.589831365390278,0.9754049282822048,2.0992421797540213,Software - Infrastructure,Technology,12618419200,10700.0
Tom Leighton,2018,34,Man,white,happy,3,4.0,4.0,4.0,3.75,AKAM,"Akamai Technologies, Inc.",-4.824664207409389e-05,0.9391144060773337,1.4930335384716067,0.9391144060773337,2.0992421797540213,Software - Infrastructure,Technology,12618419200,10700.0
Tom Leighton,2019,42,Man,white,sad,3,3.0,3.0,3.0,3.0,AKAM,"Akamai Technologies, Inc.",0.0014544861312078,1.4060247982794651,2.0992421797540213,1.4060247982794651,2.0992421797540213,Software - Infrastructure,Technology,12618419200,10700.0
Jim Bidzos,2010,47,Man,middle eastern,neutral,3,3.0,4.0,3.0,3.25,VRSN,"VeriSign, Inc.",0.0015621543809734,1.4370168676027306,1.4370168676027306,1.4370168676027306,9.15508382239766,Software - Infrastructure,Technology,23447425024,929.0
Jim Bidzos,2012,30,Man,white,fear,3,2.0,3.0,3.0,2.75,VRSN,"VeriSign, Inc.",0.0005464001936914,1.0867862534936954,1.8478676440352144,1.0867862534936954,9.15508382239766,Software - Infrastructure,Technology,23447425024,929.0
Jim Bidzos,2013,50,Man,white,neutral,3,3.0,4.0,3.0,3.25,VRSN,"VeriSign, Inc.",0.0017704740011278,1.5399277825037718,2.8455827234396187,1.5399277825037718,9.15508382239766,Software - Infrastructure,Technology,23447425024,929.0
Jim Bidzos,2014,49,Man,white,neutral,3,3.0,3.0,4.0,3.25,VRSN,"VeriSign, Inc.",-8.29873644811234e-05,0.9534961667296096,2.713252218911677,0.9534961667296096,9.15508382239766,Software - Infrastructure,Technology,23447425024,929.0
Jim Bidzos,2015,46,Man,middle eastern,neutral,3,3.0,3.0,4.0,3.25,VRSN,"VeriSign, Inc.",0.0017855263926947,1.5326315340365222,4.158415910498593,1.5326315340365222,9.15508382239766,Software - Infrastructure,Technology,23447425024,929.0
Jim Bidzos,2016,46,Man,middle eastern,neutral,3,3.0,4.0,3.0,3.25,VRSN,"VeriSign, Inc.",-0.0004217321393295,0.8707646465894033,3.621001560677053,0.8707646465894033,9.15508382239766,Software - Infrastructure,Technology,23447425024,929.0
Jim Bidzos,2017,44,Man,middle eastern,neutral,3,4.0,3.0,4.0,3.5,VRSN,"VeriSign, Inc.",0.0016635793075258,1.5044039047348314,5.447448886933471,1.5044039047348314,9.15508382239766,Software - Infrastructure,Technology,23447425024,929.0
Jim Bidzos,2018,34,Man,latino hispanic,neutral,3,3.0,3.0,3.0,3.0,VRSN,"VeriSign, Inc.",0.0012131807309018,1.2957881715343058,7.058739832726113,1.2957881715343058,9.15508382239766,Software - Infrastructure,Technology,23447425024,929.0
Jim Bidzos,2019,46,Man,middle eastern,neutral,3,3.0,3.0,3.0,3.0,VRSN,"VeriSign, Inc.",0.0011223740933472,1.2969855865706177,9.15508382239766,1.2969855865706177,9.15508382239766,Software - Infrastructure,Technology,23447425024,929.0
Ron Nersesian,2014,45,Man,asian,fear,2,3.0,3.0,4.0,3.0,KEYS,"Keysight Technologies, Inc.",0.0036864650218192,1.19539824629252,1.19539824629252,1.19539824629252,3.6169911612451497,Scientific & Technical Instruments,Technology,33948483584,
Ron Nersesian,2015,43,Man,white,happy,3,4.0,4.0,4.0,3.75,KEYS,"Keysight Technologies, Inc.",-0.0005635135985997,0.8389102617614285,1.0028318557064102,0.8389102617614285,3.6169911612451497,Scientific & Technical Instruments,Technology,33948483584,
Ron Nersesian,2016,38,Man,white,happy,4,4.0,4.0,3.0,3.75,KEYS,"Keysight Technologies, Inc.",0.0011777135699353,1.2908577406745083,1.2945132635336016,1.2908577406745083,3.6169911612451497,Scientific & Technical Instruments,Technology,33948483584,
Ron Nersesian,2017,33,Man,white,neutral,3,3.0,4.0,3.0,3.25,KEYS,"Keysight Technologies, Inc.",0.0005930944061154,1.1375444030974042,1.4725663176680015,1.1375444030974042,3.6169911612451497,Scientific & Technical Instruments,Technology,33948483584,
Ron Nersesian,2018,43,Man,white,happy,3,4.0,4.0,4.0,3.75,KEYS,"Keysight Technologies, Inc.",0.0017501499952118,1.492307791060954,2.1975221887098964,1.492307791060954,3.6169911612451497,Scientific & Technical Instruments,Technology,33948483584,
Ron Nersesian,2019,60,Man,white,angry,3,3.0,2.0,3.0,2.75,KEYS,"Keysight Technologies, Inc.",0.002235244463806,1.645940678018177,3.6169911612451497,1.645940678018177,3.6169911612451497,Scientific & Technical Instruments,Technology,33948483584,
Gene Hall,2010,41,Man,white,happy,4,4.0,4.0,4.0,4.0,IT,"Gartner, Inc.",0.0024416982420536,1.77540103788321,1.77540103788321,1.77540103788321,8.169518611743975,Information Technology Services,Technology,17478305792,20854.0
Gene Hall,2011,29,Man,white,happy,4,3.0,4.0,4.0,3.75,IT,"Gartner, Inc.",0.0003944875173693,1.0472891463477556,1.8593582373896245,1.0472891463477556,8.169518611743975,Information Technology Services,Technology,17478305792,20854.0
Gene Hall,2012,41,Man,white,happy,3,4.0,4.0,3.0,3.5,IT,"Gartner, Inc.",0.001222026523564,1.323554784351119,2.4609624909196994,1.323554784351119,8.169518611743975,Information Technology Services,Technology,17478305792,20854.0
Gene Hall,2013,41,Man,white,happy,4,4.0,4.0,4.0,4.0,IT,"Gartner, Inc.",0.0018148590351334,1.5438940101047167,3.799465248823308,1.5438940101047167,8.169518611743975,Information Technology Services,Technology,17478305792,20854.0
Gene Hall,2014,33,Man,asian,happy,3,4.0,4.0,3.0,3.5,IT,"Gartner, Inc.",0.0007701041290046,1.1852216110832288,4.503208323465099,1.1852216110832288,8.169518611743975,Information Technology Services,Technology,17478305792,20854.0
Gene Hall,2015,33,Man,asian,happy,3,3.0,4.0,3.0,3.25,IT,"Gartner, Inc.",0.0003709569076334,1.0770692071526953,4.850267018597965,1.0770692071526953,8.169518611743975,Information Technology Services,Technology,17478305792,20854.0
Gene Hall,2016,41,Man,white,happy,4,4.0,4.0,4.0,4.0,IT,"Gartner, Inc.",0.0005241266293619,1.1143329999503726,5.404812597394612,1.1143329999503726,8.169518611743975,Information Technology Services,Technology,17478305792,20854.0
Gene Hall,2017,46,Man,asian,sad,3,3.0,3.0,3.0,3.0,IT,"Gartner, Inc.",0.0008652871229981,1.218462470542437,6.585561310240324,1.218462470542437,8.169518611743975,Information Technology Services,Technology,17478305792,20854.0
Gene Hall,2018,44,Man,asian,fear,2,2.0,3.0,3.0,2.5,IT,"Gartner, Inc.",0.0002635999192423,1.038083595240769,6.836363161612789,1.038083595240769,8.169518611743975,Information Technology Services,Technology,17478305792,20854.0
Gene Hall,2019,36,Man,asian,happy,3,3.0,4.0,4.0,3.5,IT,"Gartner, Inc.",0.0008620890369028,1.1950094543860763,8.169518611743975,1.1950094543860763,8.169518611743975,Information Technology Services,Technology,17478305792,20854.0
Arkadiy Dobkin,2010,45,Man,white,happy,3,4.0,4.0,3.0,3.5,EPAM,"EPAM Systems, Inc.",0.0,1.0,,1.0,15.0364281790597,Information Technology Services,Technology,10605805568,62350.0
Arkadiy Dobkin,2011,45,Man,white,happy,3,4.0,4.0,3.0,3.5,EPAM,"EPAM Systems, Inc.",0.0,1.0,,1.0,15.0364281790597,Information Technology Services,Technology,10605805568,62350.0
Arkadiy Dobkin,2012,41,Man,white,neutral,3,3.0,3.0,3.0,3.0,EPAM,"EPAM Systems, Inc.",0.0015801024978878,1.2928571701049794,1.2928571701049794,1.2928571701049794,15.0364281790597,Information Technology Services,Technology,10605805568,62350.0
Arkadiy Dobkin,2013,47,Man,white,angry,3,2.0,2.0,2.0,2.25,EPAM,"EPAM Systems, Inc.",0.0028033462776056,1.9303866237748564,2.495714187622063,1.9303866237748564,15.0364281790597,Information Technology Services,Technology,10605805568,62350.0
Arkadiy Dobkin,2014,45,Man,white,happy,3,4.0,4.0,3.0,3.5,EPAM,"EPAM Systems, Inc.",0.0016946806843165,1.3666285597246384,3.4107142857142865,1.3666285597246384,15.0364281790597,Information Technology Services,Technology,10605805568,62350.0
Arkadiy Dobkin,2015,43,Man,white,neutral,3,3.0,3.0,3.0,3.0,EPAM,"EPAM Systems, Inc.",0.0021751826381757,1.646492204116902,5.615714481898714,1.646492204116902,15.0364281790597,Information Technology Services,Technology,10605805568,62350.0
Arkadiy Dobkin,2016,50,Man,middle eastern,neutral,3,3.0,3.0,3.0,3.0,EPAM,"EPAM Systems, Inc.",-0.0005702947990068,0.8179851858551304,4.593571254185272,0.8179851858551304,15.0364281790597,Information Technology Services,Technology,10605805568,62350.0
Arkadiy Dobkin,2017,34,Man,middle eastern,angry,3,2.0,2.0,3.0,2.5,EPAM,"EPAM Systems, Inc.",0.002138588880101,1.6705023228665925,7.67357145036971,1.6705023228665925,15.0364281790597,Information Technology Services,Technology,10605805568,62350.0
Arkadiy Dobkin,2018,43,Man,middle eastern,happy,3,4.0,3.0,3.0,3.25,EPAM,"EPAM Systems, Inc.",0.0004885486768546,1.0798659760465554,8.28642872401646,1.0798659760465554,15.0364281790597,Information Technology Services,Technology,10605805568,62350.0
Arkadiy Dobkin,2019,50,Man,middle eastern,neutral,3,3.0,3.0,3.0,3.0,EPAM,"EPAM Systems, Inc.",0.0025556940797235,1.8145848688084143,15.0364281790597,1.8145848688084143,15.0364281790597,Information Technology Services,Technology,10605805568,62350.0
Jack Prim,2010,50,Man,white,neutral,3,3.0,4.0,3.0,3.25,JKHY,"Jack Henry & Associates, Inc.",0.0009487465386321,1.2410254099749551,1.2410254099749551,1.2410254099749551,4.1107750713287246,Information Technology Services,Technology,12658277376,7200.0
Jack Prim,2011,50,Man,white,neutral,3,3.0,3.0,3.0,3.0,JKHY,"Jack Henry & Associates, Inc.",0.0008022990042098,1.1689008967542436,1.4506357146145323,1.1689008967542436,4.1107750713287246,Information Technology Services,Technology,12658277376,7200.0
Jack Prim,2012,50,Man,white,neutral,3,3.0,3.0,4.0,3.25,JKHY,"Jack Henry & Associates, Inc.",0.0007177552457505,1.183233397411067,1.7164406250091837,1.183233397411067,4.1107750713287246,Information Technology Services,Technology,12658277376,7200.0
Jack Prim,2014,50,Man,white,neutral,3,3.0,4.0,3.0,3.25,JKHY,"Jack Henry & Associates, Inc.",0.0002988930868611,1.065348845082302,2.798678324781062,1.065348845082302,4.1107750713287246,Information Technology Services,Technology,12658277376,7200.0
Jack Prim,2015,50,Man,white,neutral,3,3.0,3.0,3.0,3.0,JKHY,"Jack Henry & Associates, Inc.",0.0010166519138343,1.2746729161077353,3.567399461496184,1.2746729161077353,4.1107750713287246,Information Technology Services,Technology,12658277376,7200.0
Jack Prim,2016,50,Man,white,neutral,3,3.0,4.0,3.0,3.25,JKHY,"Jack Henry & Associates, Inc.",0.0006185188319694,1.152317007303869,4.1107750713287246,1.152317007303869,4.1107750713287246,Information Technology Services,Technology,12658277376,7200.0
Thomas E. Richards,2013,27,Man,white,happy,4,2.0,4.0,3.0,3.25,CDW,CDW Corporation,0.0020287198046555,1.2742365276728185,1.2742365276728185,1.2742365276728185,2.913861827172922,Information Technology Services,Technology,18745618432,15100.0
Thomas E. Richards,2014,26,Man,white,happy,4,3.0,4.0,3.0,3.5,CDW,CDW Corporation,0.0017517594111287,1.5154832736902677,1.931084144413321,1.5154832736902677,2.913861827172922,Information Technology Services,Technology,18745618432,15100.0
Thomas E. Richards,2015,27,Man,white,happy,4,3.0,4.0,4.0,3.75,CDW,CDW Corporation,0.0008442994965044,1.2047144359826216,2.32640494587188,1.2047144359826216,2.913861827172922,Information Technology Services,Technology,18745618432,15100.0
Thomas E. Richards,2016,27,Man,white,happy,4,3.0,4.0,3.0,3.5,CDW,CDW Corporation,0.0010056705899151,1.2525170359285318,2.913861827172922,1.2525170359285318,2.913861827172922,Information Technology Services,Technology,18745618432,15100.0
Christine A. Leahy,2017,26,Woman,white,happy,4,3.0,5.0,4.0,4.0,CDW,CDW Corporation,0.0012667860607355,1.3491674666624929,1.3491674666624929,1.3491674666624929,2.8355172730667597,Information Technology Services,Technology,18745618432,15100.0
Christine A. Leahy,2018,28,Man,white,happy,3,3.0,3.0,3.0,3.0,CDW,CDW Corporation,0.0008063011793997,1.1797504962980463,1.5916809883842546,1.1797504962980463,2.8355172730667597,Information Technology Services,Technology,18745618432,15100.0
Christine A. Leahy,2019,43,Man,asian,angry,3,1.0,1.0,3.0,2.0,CDW,CDW Corporation,0.002422983778627,1.7814607913016216,2.8355172730667597,1.7814607913016216,2.8355172730667597,Information Technology Services,Technology,18745618432,15100.0
Martin H. Loeffler,2011,39,Man,white,happy,4,4.0,4.0,3.0,3.75,APH,Amphenol Corporation,-0.000351595231852,0.8610530461277413,0.9905561515888098,0.8610530461277413,0.9905561515888098,Electronic Components,Technology,170413015040,125000.0
R. Adam Norwitt,2012,32,Man,white,happy,4,4.0,4.0,4.0,4.0,APH,Amphenol Corporation,0.0015793281844514,1.435673110543651,1.435673110543651,1.435673110543651,5.124103892597939,Electronic Components,Technology,170413015040,125000.0
R. Adam Norwitt,2014,32,Man,white,happy,4,4.0,4.0,4.0,4.0,APH,Amphenol Corporation,0.0008471681402868,1.217709994624599,2.428511210088649,1.217709994624599,5.124103892597939,Electronic Components,Technology,170413015040,125000.0
R. Adam Norwitt,2015,32,Man,white,happy,4,4.0,4.0,3.0,3.75,APH,Amphenol Corporation,1.591149597033167e-05,0.9800695447077103,2.380109875989155,0.9800695447077103,5.124103892597939,Electronic Components,Technology,170413015040,125000.0
R. Adam Norwitt,2016,32,Man,white,happy,4,4.0,4.0,3.0,3.75,APH,Amphenol Corporation,0.0010941201054166,1.2987968153780047,3.0912791271844515,1.2987968153780047,5.124103892597939,Electronic Components,Technology,170413015040,125000.0
R. Adam Norwitt,2018,32,Man,white,happy,4,4.0,4.0,4.0,4.0,APH,Amphenol Corporation,-0.0001971539082449,0.9317588892821388,3.796483861582825,0.9317588892821388,5.124103892597939,Electronic Components,Technology,170413015040,125000.0
R. Adam Norwitt,2019,30,Man,white,happy,4,3.0,4.0,4.0,3.75,APH,Amphenol Corporation,0.0012879922704138,1.3496972671079928,5.124103892597939,1.3496972671079928,5.124103892597939,Electronic Components,Technology,170413015040,125000.0
Keith D. Jackson,2010,43,Man,black,happy,3,4.0,4.0,4.0,3.75,ON,ON Semiconductor Corporation,0.0006670239206782,1.1138669945786777,1.1138669945786777,1.1138669945786777,2.738444332459675,Semiconductors,Technology,20624558080,26400.0
Keith D. Jackson,2011,43,Man,black,happy,3,4.0,4.0,4.0,3.75,ON,ON Semiconductor Corporation,-0.0004821291125146,0.7813764879322086,0.8703494802474908,0.7813764879322086,2.738444332459675,Semiconductors,Technology,20624558080,26400.0
Keith D. Jackson,2012,43,Man,black,happy,3,4.0,4.0,4.0,3.75,ON,ON Semiconductor Corporation,-0.0001263491832515,0.9132124847583504,0.794814011464949,0.9132124847583504,2.738444332459675,Semiconductors,Technology,20624558080,26400.0
Keith D. Jackson,2013,42,Man,white,happy,4,4.0,4.0,4.0,4.0,ON,ON Semiconductor Corporation,0.0007860947112068,1.1687942621543754,0.9289740560801356,1.1687942621543754,2.738444332459675,Semiconductors,Technology,20624558080,26400.0
Keith D. Jackson,2014,43,Man,black,happy,3,4.0,4.0,4.0,3.75,ON,ON Semiconductor Corporation,0.0010120988568739,1.2293689800753822,1.1420518878397254,1.2293689800753822,2.738444332459675,Semiconductors,Technology,20624558080,26400.0
Keith D. Jackson,2016,58,Man,white,happy,3,4.0,4.0,3.0,3.5,ON,ON Semiconductor Corporation,0.0013211231439943,1.302040814340538,1.4385569778479783,1.302040814340538,2.738444332459675,Semiconductors,Technology,20624558080,26400.0
Keith D. Jackson,2017,43,Man,black,happy,3,4.0,4.0,4.0,3.75,ON,ON Semiconductor Corporation,0.0021413041422391,1.6410658431385128,2.3607667197548854,1.6410658431385128,2.738444332459675,Semiconductors,Technology,20624558080,26400.0
Keith D. Jackson,2018,47,Man,white,happy,3,4.0,4.0,4.0,3.75,ON,ON Semiconductor Corporation,-0.0006223968793917,0.788443161786426,1.8613303767637095,0.788443161786426,2.738444332459675,Semiconductors,Technology,20624558080,26400.0
Steve Sanghi,2010,25,Man,latino hispanic,happy,4,1.0,3.0,1.0,2.25,MCHP,Microchip Technology Incorporated,0.0009824802385898,1.2407069578664232,1.2407069578664232,1.2407069578664232,4.882446338937648,Semiconductors,Technology,28876075008,19400.0
Steve Sanghi,2011,25,Man,latino hispanic,happy,4,1.0,4.0,1.0,2.5,MCHP,Microchip Technology Incorporated,0.0005740255354314,1.102198560928238,1.3675054234940225,1.102198560928238,4.882446338937648,Semiconductors,Technology,28876075008,19400.0
Steve Sanghi,2012,25,Man,latino hispanic,happy,4,1.0,3.0,1.0,2.25,MCHP,Microchip Technology Incorporated,-0.0002150711492482,0.928416201605708,1.2696141909555267,0.928416201605708,4.882446338937648,Semiconductors,Technology,28876075008,19400.0
Steve Sanghi,2013,25,Man,latino hispanic,happy,4,1.0,4.0,3.0,3.0,MCHP,Microchip Technology Incorporated,0.0014899087605408,1.4237422106672095,1.8076033149254824,1.4237422106672095,4.882446338937648,Semiconductors,Technology,28876075008,19400.0
Steve Sanghi,2015,37,Man,latino hispanic,happy,3,4.0,4.0,4.0,3.75,MCHP,Microchip Technology Incorporated,0.0003763911769667,1.0633693643478963,1.9991687224822143,1.0633693643478963,4.882446338937648,Semiconductors,Technology,28876075008,19400.0
Steve Sanghi,2016,25,Man,latino hispanic,happy,4,1.0,4.0,1.0,2.5,MCHP,Microchip Technology Incorporated,0.0015099075856914,1.4166255979343738,2.832073586858066,1.4166255979343738,4.882446338937648,Semiconductors,Technology,28876075008,19400.0
Steve Sanghi,2017,45,Man,white,neutral,3,4.0,4.0,4.0,3.75,MCHP,Microchip Technology Incorporated,0.0014173120154418,1.3946578470825357,3.949773651426793,1.3946578470825357,4.882446338937648,Semiconductors,Technology,28876075008,19400.0
Steve Sanghi,2018,34,Man,middle eastern,happy,3,4.0,4.0,3.0,3.5,MCHP,Microchip Technology Incorporated,-0.0004734801293582,0.8329322517627902,3.289893861436253,0.8329322517627902,4.882446338937648,Semiconductors,Technology,28876075008,19400.0
Steve Sanghi,2019,47,Man,middle eastern,neutral,3,3.0,4.0,4.0,3.5,MCHP,Microchip Technology Incorporated,0.0017933009557653,1.4840741204964418,4.882446338937648,1.4840741204964418,4.882446338937648,Semiconductors,Technology,28876075008,19400.0
David J. Aldrich,2014,29,Man,white,fear,3,2.0,3.0,3.0,2.75,SWKS,"Skyworks Solutions, Inc.",0.0040146918180005,2.563531102688793,4.9402463993262,2.563531102688793,6.697394865126052,Semiconductors,Technology,9787589632,10000.0
David J. Aldrich,2015,29,Man,white,fear,3,2.0,3.0,3.0,2.75,SWKS,"Skyworks Solutions, Inc.",0.0005498670677047,1.066420677443232,5.268380911905939,1.066420677443232,6.697394865126052,Semiconductors,Technology,9787589632,10000.0
David J. Aldrich,2016,27,Man,white,happy,4,3.0,4.0,3.0,3.5,SWKS,"Skyworks Solutions, Inc.",0.0002505712835513,0.9878540559003696,5.204391451854368,0.9878540559003696,6.697394865126052,Semiconductors,Technology,9787589632,10000.0
David J. Aldrich,2017,29,Man,white,fear,2,2.0,3.0,3.0,2.5,SWKS,"Skyworks Solutions, Inc.",0.0011453986820788,1.2868737732515692,6.697394865126052,1.2868737732515692,6.697394865126052,Semiconductors,Technology,9787589632,10000.0
Liam Griffin,2019,45,Man,white,happy,3,4.0,4.0,4.0,3.75,SWKS,"Skyworks Solutions, Inc.",0.0026919977235038,1.8433168350547704,1.3216125605041669,1.8433168350547704,1.3216125605041669,Semiconductors,Technology,9787589632,10000.0
Michael Hsing,2010,40,Man,middle eastern,happy,3,4.0,4.0,4.0,3.75,MPWR,"Monolithic Power Systems, Inc.",-0.0011933034269015,0.6883334385158858,0.6883334385158858,0.6883334385158858,8.301847051964701,Semiconductors,Technology,44474462208,4017.0
Michael Hsing,2012,40,Man,middle eastern,happy,3,4.0,3.0,3.0,3.25,MPWR,"Monolithic Power Systems, Inc.",0.0020100141297199,1.5480071431733995,0.972019494821634,1.5480071431733995,8.301847051964701,Semiconductors,Technology,44474462208,4017.0
Michael Hsing,2013,40,Man,middle eastern,happy,4,4.0,4.0,3.0,3.75,MPWR,"Monolithic Power Systems, Inc.",0.0019344104474624,1.5556555772844842,1.5121275483485233,1.5556555772844842,8.301847051964701,Semiconductors,Technology,44474462208,4017.0
Michael Hsing,2014,40,Man,middle eastern,happy,3,4.0,4.0,3.0,3.5,MPWR,"Monolithic Power Systems, Inc.",0.0016627423555717,1.449443372284506,2.191743253002584,1.449443372284506,8.301847051964701,Semiconductors,Technology,44474462208,4017.0
Michael Hsing,2016,40,Man,middle eastern,happy,4,4.0,4.0,3.0,3.75,MPWR,"Monolithic Power Systems, Inc.",0.0011811912191738,1.300677796202094,3.705522584454856,1.300677796202094,8.301847051964701,Semiconductors,Technology,44474462208,4017.0
Michael Hsing,2017,40,Man,middle eastern,happy,4,4.0,4.0,3.0,3.75,MPWR,"Monolithic Power Systems, Inc.",0.0013959449816872,1.3822725765814168,5.122042250395064,1.3822725765814168,8.301847051964701,Semiconductors,Technology,44474462208,4017.0
Michael Hsing,2018,40,Man,middle eastern,happy,4,4.0,4.0,3.0,3.75,MPWR,"Monolithic Power Systems, Inc.",0.0004218112423329,1.0448588859234482,5.351811359400617,1.0448588859234482,8.301847051964701,Semiconductors,Technology,44474462208,4017.0
Michael Hsing,2019,40,Man,middle eastern,happy,3,4.0,4.0,3.0,3.5,MPWR,"Monolithic Power Systems, Inc.",0.0019610082884405,1.5512219124432085,8.301847051964701,1.5512219124432085,8.301847051964701,Semiconductors,Technology,44474462208,4017.0
Paul Nahi,2014,27,Man,middle eastern,happy,4,4.0,4.0,3.0,3.75,ENPH,"Enphase Energy, Inc.",0.0041644394613985,2.2539431574019955,1.9468664393439736,2.2539431574019955,0.32833787952729,Solar,Technology,3739970560,2781.0
Paul Nahi,2015,27,Man,middle eastern,happy,4,3.0,4.0,3.0,3.5,ENPH,"Enphase Energy, Inc.",-0.0036553338709373,0.2456263120946926,0.4782016236369857,0.2456263120946926,0.32833787952729,Solar,Technology,3739970560,2781.0
Paul Nahi,2016,27,Man,middle eastern,happy,4,4.0,4.0,3.0,3.75,ENPH,"Enphase Energy, Inc.",-0.0034024231952984,0.2877492858140877,0.1376021756766799,0.2877492858140877,0.32833787952729,Solar,Technology,3739970560,2781.0
Paul Nahi,2017,27,Man,middle eastern,happy,4,4.0,4.0,3.0,3.75,ENPH,"Enphase Energy, Inc.",0.0048891779272513,2.386138721372952,0.32833787952729,2.386138721372952,0.32833787952729,Solar,Technology,3739970560,2781.0
Michael A. Bradley,2012,46,Man,white,happy,3,4.0,4.0,4.0,3.75,TER,"Teradyne, Inc.",0.001069560437342,1.2391785841281882,1.541059321184723,1.2391785841281882,1.541059321184723,Semiconductor Equipment & Materials,Technology,28574380032,6500.0
John S. Marr Jr.,2018,49,Man,white,happy,3,4.0,4.0,4.0,3.75,TYL,"Tyler Technologies, Inc.",0.0003025695636126,1.0495340532126218,9.153695286105142,1.0495340532126218,9.153695286105142,Software - Application,Technology,20140535808,7689.0
Tim Cook,2011,28,Man,white,happy,3,1.0,4.0,1.0,2.25,AAPL,Apple Inc.,0.001039796419753,1.255580806813677,1.255580806813677,1.255580806813677,7.270873355613515,Consumer Electronics,Technology,4201314516992,166000.0
Tim Cook,2012,42,Man,white,happy,3,4.0,4.0,4.0,3.75,AAPL,Apple Inc.,0.0012986932479849,1.3256686329736742,1.664484091756671,1.3256686329736742,7.270873355613515,Consumer Electronics,Technology,4201314516992,166000.0
Tim Cook,2013,46,Man,white,sad,2,3.0,4.0,4.0,3.25,AAPL,Apple Inc.,0.0004717303229241,1.0806953607985474,1.7988002360844169,1.0806953607985474,7.270873355613515,Consumer Electronics,Technology,4201314516992,166000.0
Tim Cook,2014,43,Man,white,angry,2,4.0,4.0,4.0,3.5,AAPL,Apple Inc.,0.0014465044108358,1.406224964681327,2.5295177984565704,1.406224964681327,7.270873355613515,Consumer Electronics,Technology,4201314516992,166000.0
Tim Cook,2015,37,Man,white,happy,3,3.0,5.0,5.0,4.0,AAPL,Apple Inc.,1.991787179691885e-05,0.9698629673585047,2.453285637997244,0.9698629673585047,7.270873355613515,Consumer Electronics,Technology,4201314516992,166000.0
Tim Cook,2016,31,Man,white,happy,3,1.0,4.0,3.0,2.75,AAPL,Apple Inc.,0.0005746624574461,1.1248039135712833,2.7594652867275165,1.1248039135712833,7.270873355613515,Consumer Electronics,Technology,4201314516992,166000.0
Tim Cook,2017,24,Man,latino hispanic,happy,3,1.0,4.0,1.0,2.25,AAPL,Apple Inc.,0.0016365645800862,1.4846437909963095,4.0968230044098535,1.4846437909963095,7.270873355613515,Consumer Electronics,Technology,4201314516992,166000.0
Tim Cook,2018,29,Man,white,sad,2,1.0,1.0,1.0,1.25,AAPL,Apple Inc.,-5.72627987889873e-05,0.9460978762134526,3.87599554369458,0.9460978762134526,7.270873355613515,Consumer Electronics,Technology,4201314516992,166000.0
Tim Cook,2019,38,Man,white,neutral,3,4.0,4.0,4.0,3.75,AAPL,Apple Inc.,0.0026461028649686,1.875872475509339,7.270873355613515,1.875872475509339,7.270873355613515,Consumer Electronics,Technology,4201314516992,166000.0
Steve Ballmer,2010,27,Man,white,fear,2,1.0,3.0,2.0,2.0,MSFT,Microsoft Corporation,-0.0002344264642879,0.9205584980716268,0.9205584980716268,0.9205584980716268,1.3419140730332215,Software - Infrastructure,Technology,3618019213312,228000.0
Steve Ballmer,2011,41,Man,white,happy,4,4.0,4.0,4.0,4.0,MSFT,Microsoft Corporation,-7.456560050679066e-05,0.954843301857368,0.8789891158515729,0.954843301857368,1.3419140730332215,Software - Infrastructure,Technology,3618019213312,228000.0
Steve Ballmer,2012,46,Man,white,angry,3,3.0,3.0,4.0,3.25,MSFT,Microsoft Corporation,0.0003104446667119,1.0579888949909997,0.9299607233889216,1.0579888949909997,1.3419140730332215,Software - Infrastructure,Technology,3618019213312,228000.0
Steve Ballmer,2013,40,Man,white,neutral,4,4.0,4.0,4.0,4.0,MSFT,Microsoft Corporation,0.0015804988834481,1.4429792993225314,1.3419140730332215,1.4429792993225314,1.3419140730332215,Software - Infrastructure,Technology,3618019213312,228000.0
Satya Nadella,2014,24,Man,middle eastern,angry,3,1.0,1.0,1.0,1.5,MSFT,Microsoft Corporation,0.0010379101679494,1.2756461154355172,1.2756461154355172,1.2756461154355172,4.820740340353567,Software - Infrastructure,Technology,3618019213312,228000.0
Satya Nadella,2015,39,Man,white,happy,4,4.0,5.0,4.0,4.25,MSFT,Microsoft Corporation,0.0009677584319443,1.226919001535931,1.565114458263333,1.226919001535931,4.820740340353567,Software - Infrastructure,Technology,3618019213312,228000.0
Satya Nadella,2016,34,Man,latino hispanic,angry,3,2.0,3.0,3.0,2.75,MSFT,Microsoft Corporation,0.0006593522145232,1.1507775511260183,1.8010985835122042,1.1507775511260183,4.820740340353567,Software - Infrastructure,Technology,3618019213312,228000.0
